,9952773,5311497,208908,9884685,11754511,10074640,24951314,11228183,11977753,11634725,176167,5328940,9914412,462382,11404337,16663089,46930998,8249,10459196,91668541,11364421,6852167,25227847,51001932,25257557,65110,5208,53302361,51000408,159324,9863776,6914657,160355,126565,24978538,6253,36462,16095342,66577006,52918385,5746,24825971,11676786,10461815,24785538,46224516,11713159,42640,3218,148124,9933475,4261,44462758,44462760,60167849,9903786,24756910,216239,5494449,46843057,73555129,5311,6918848,560326,10385095,46943432,10384072,5113032,44137675,25022668,71271629,5329102,3796,42642645,16725726,11493598,82146,11433190,16038120,9858940,7251185,46844147,59472121,46885626,11178236,3463933,9813758,46236925,11844351,9868037,53469448,44143370,71299339,76044,71496458,10027278,5394,11373846,44182295,9956119,9938202,11152667,5289247,5460769,51371303,5717801,11338033,6918454,3899,9967941,16760646,10200390,992586,6505803,60750,56965967,70676303,25195352,72200024,11625818,54761306,46191454,68947304,11282283,49821040,24856436,25262965,387447,6450551,444795,46843772,16747388,9956222,10109823,9825149,4993,20635522,16720766,9549184,49806720,49847690,41867,11647372,46907787,104842,521106,16722836,9907093,25222038,637858,11455910,60838,447912,54676905,446378,85668777,17755052,25099184,300471,10113978,9810884,10184653,24894414,9910224,44632017,2733526,31703,704473,36314,10077147,4263900,126941,5310940,9874913,44551660,6918638,24180719,11609586,10302451,53340664,6445562,49836027,6710780,25102847
ACH-000496,,,,0.901607542,,,,,,,,,,,,,,,,,,,,,,,2.480301319,,,3.527742393,,,,,,,,,,,,,,,0.893464002,5.086738603,,,,,,,,,,4.159070455,2.315890702,,,,,,,,,,,,,,,,,,,,,,,,,,,2.976009194,,,,,,,,,,,,3.925909114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.265251968,,,,,,,,,,,,-2.528253507,,,,,,,,,,,,,,,,,1.864456667,,,,,,,,
ACH-000264,,,,,,4.30383745,1.017879665,,,,,,,,,,,,,,,,,,,,1.429049101,1.457802235,,,0.699345755,,,,,,3.097897808,,,,,,,,,4.875696244,,,2.761312823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.320543873,,,,,,,,,,,,,,,3.904119679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.093157784,,,2.596303657,,,,,,,,,,,,,,,,,-1.516133598,,,,,,,,3.486422498,,,,,,3.880365172,,,
ACH-000754,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168227368,,,3.814922055,3.158462734,-6.550354716,,,,,2.438672263,,,,1.278822668,,,,,,,,2.505211404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.357143278,,,,,,,,,,3.457169008,,,,,,,4.272202104,,,,3.262629871,,,,0.52093483,,,,,,,,,,,,,,,,,,,,,,,2.938944975,,,,,,,,,,,,4.712091041,,,,,0.980778128,,,,,,,,,,,,,2.686991187,,,,,,,,,,,3.842562898,,,,,,,,,
ACH-000960,4.274346372,,,,,4.066069496,,,,,2.647793569,,,,,,,,,,,,,,,,,1.299877807,,,1.415331126,,,,,,,,,,,,,,,1.693519501,,3.570830463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.864615214,,,,3.690607046,,,,,,4.043466264,,,,,,,,,,,,,,,,,,,,,,,,4.127187524,,3.157052599,,,,,,,,,,,,,,,1.898193726,2.254544576,,,,,,2.108228494,,,,,,2.039512464,,,,2.404043585,,,,,,,,,-4.685007569,,4.250380566,,,,,,,,,,,,,,1.647842325,,,,,2.708838636,0.295956194,,,2.086163566
ACH-000970,,,,,,,1.579295304,,,,,,,,,,,,,,,,,,,,,,,,2.103210714,-6.753686897,,,,,,,,,,,,,,,,4.145172342,,,,,,,,,0.374168911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.880841303,1.210064842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000691,,,,,,,2.19039839,,,,,,,,,,,,,,,,,,,,,,,2.056203437,2.806285677,-4.398050395,,,,,,,,,0.44363257,,,,,,,,,,,,,,,,2.278673898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.796517904,,,,,,,,,,3.909625297,,,,,,,,,,,,,,,,,,,,,,,,,,2.822171761,,,,,,,,,2.299283586,,,2.433833244,,,,,,,,,,,,,,,,1.645115845,-0.435872881,,,,,,,,,,,,,,,,-2.355931417,,,,,,,,,1.826648912,,,,,,,,
ACH-000250,,,,,,,3.405899415,,,,,,,,,,,,,,,,,,,,2.453729408,1.584869441,,,,,,,,,0.537540973,,,,,,,,,,,,,,,,,,,,,,,,,,2.189969162,,,,,,,,,,,,,,,,,,,,,3.110373926,,,,,,,,,,,,2.865999683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.936237972,-0.004926116,,,,,,,,,,,,,,,,,,,1.949191799,,,,,,2.488241995,,,,,,,,
ACH-000596,,,,,,3.613429673,0.638232152,,,,4.202705375,,,,,,,,,,,3.317488367,,,,,,,,2.335582019,2.07595258,,,,,,-0.195617723,,,,,,,,,2.865335064,1.331446762,3.552140937,3.492711259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.195790676,,,,3.193184718,,3.796411419,,,,,,,,,,,4.023217213,,,,,2.484990489,,,,,,,,3.893868474,,3.559801817,,,,,,,,,,,,,,,,,,,,,,,,,2.172059001,,,4.895191115,,,,2.83833105,-0.294485449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91257953,,,,
ACH-000303,,,,,,,3.219010621,,,,,,,,,,,,,,,,,,,,1.37023818,,,,2.847715486,-3.325273575,,,,,,,,,,,,,,,,,,,,,,,,,1.618784662,,,,,,1.596049791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.804482748,0.821829109,,,,-2.903618438,,,,,,,,,,,,-0.771985103,,,,,,,,,2.784856474,,,,,,,,
ACH-000504,,,,,,,2.491208385,,,,,,,,0.154795228,,,,,,,,,,2.38171698,,0.907808545,,,,1.319942029,,,,,,3.870144286,,,,,,,,,2.8026092,,,4.325162122,,,,,,,,1.181144105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.858324315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.787966703,,,,,,,,,,3.177592332,,,,,,,,,,,,,,,,,,,,-0.722740154,,,,,,,,,,,,,,,,,
ACH-000805,,,,,,,3.527176518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.296574956,,,2.448908482,,,,,,,,1.101678761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.286097172,,,,3.062843093,,,,,,,,,,,,-0.753436979,,,,,,,,,,,,,,,,,,,,,,,,,,2.410326134,,,,,,,,,,,,4.716649005,,,,2.572700912,,,,,,,,,,,,,,,,,,,,,,,,,,2.427313698,,,,,,,,
ACH-000573,,,,,,,3.025704332,,,,,,,,,,,,,,,,,,,,,,,3.657299716,1.833908977,,,,,,,,,,,,,,,4.818451636,,,3.195376237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.942233208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.006442796,,,,,,,1.673698806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000949,,,,,,,1.964457128,,,,,,,,,,,,,,,3.98975237,,,,,1.818150085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.846305586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.339772059,,,,,,,,,,,,,,,,,,,,4.30746607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044361631,,,,,,,,,,,,,,,,,,,,,,,,3.18939754,,,,,,,,,,
ACH-000838,,,,,3.112985855,3.902371863,-1.021930714,,,,3.969226192,,,,,,,,,,,,,,,,0.499085463,,,3.467707993,1.824203798,,,,,,,,,,,,,,,2.319098436,,,,,,,,,,,,,,,,,,,,,,,,,,2.926408905,,,,,,,,,,,,,,2.766864078,,,,,,2.413457572,,,,2.708035753,,,,,,,4.164129917,,,,,,,,-0.779122055,,,,,3.504185548,,3.67226205,,,,1.70327126,,,,,,,,,2.619045334,1.923621573,1.579928735,2.460578262,,,,,,,,,1.979091461,,-4.165348399,3.839740886,2.915351834,,,2.213832447,,,,,,,,,,,,,,,,,-1.723960866,,,1.658568513,,,,,3.161749956,,,,,1.925848887,,,,
ACH-000609,,,,,,4.220410773,1.273516015,,,,,,,,,,,,,,,,,,,,,,,3.060427629,1.167951167,,,,,0.167586775,0.865253476,,,,1.463757369,,,,,5.162324111,,,3.812697465,,,,,,,,0.650447638,,,,,,,,,,,,,,,2.849722368,,,,,,,,,2.269321499,,,,,,,,,,,,,,,,,,,,,,,1.314855269,,,,,,,,,,,,,,,,,,,,,,,0.3421261,,,,,,,,,,,,,,,,,,,4.559856694,3.163105425,,,,,,,,-4.79906906,,,,,1.958234154,,,,,,,-2.032162498,,,,,,,,,,,,,,,,-5.258143062,
ACH-000717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.466747804,2.639141904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.111824932,,,,,,,,,,,,,,,,,4.312144838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.999765996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000647,,,,,,,,,,,,,,,,,,,,,,,,,,5.125076004,2.729934707,,,,1.122843677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.20035995,,,,,,,,,,,,,,,,,,,,,,,,,0.009696153,,,,,,,,,,,,,,,,,,,,,,,,,4.094490254,,,,,,,,,,,,,,1.430306791,,,,,,,,,,,,,,,,,-2.710978796,,,,,,,,,,,,,,,,,
ACH-000348,,,,,3.26494451,4.069111137,0.084377882,,,,4.072883984,,,,,,,,,,,,,,2.208328343,,,1.492435085,,,,,,,,,1.624591643,,,,,,,,,3.52708721,,3.569345649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.708675492,,,,,,3.993430378,,,,2.929234336,,,,,,,4.046551903,,,,,,,,,,,,,4.293582101,,,,,,2.597599935,,,,,,,,,,,2.278738995,2.142228916,,,,,,,,,,,,3.946087097,3.140964126,,,0.960585884,-0.014966898,,,,,,,,-4.595088761,,,,,,,,-2.332818646,,,2.014672331,,,,,2.324212895,,,,,3.013202421,,,,
ACH-000985,,,,,,4.266409623,,,,,,,,,,,,,,,,3.970494141,,,,,,,,,1.754601049,-5.844382174,,,,,0.76142103,,,,,,,,,2.934028367,,,3.162300077,,,,,,,4.144306131,,,,,,,,,,,,,,,,2.81921428,,,,,,,,,,2.178228491,,,,,,,,,,4.082245178,,,,,,,,,,,,,,,,1.8898206,,,0.182019933,,,,,4.302951465,,3.529905103,,,,,,,,,,,,,,3.037223941,,,,,2.600112137,,,,,,,,,,,,,2.63387891,,,,,,,,,-2.922250347,,,,,,,,,,,,2.287710723,,,,3.280095242,,,,,3.250664906,2.51444089,,,
ACH-000320,,,,,,4.130812117,,,,,,,,,,,,,,,,3.51034428,,,0.729413626,,,,,,,,,,,,,,,,,,,,,2.613132394,,3.188448759,2.971041928,,,,,,,3.861699216,,,,,,,,,,,,,,,,1.059347147,,,,,2.105903686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.621485793,,,-0.849455732,,,,,3.992807499,,3.367752374,,,,,,,,,,,,,,2.461061712,,2.472950186,,,1.858802413,,,,,,,,,2.884552157,2.848571928,,,1.38166517,,,,,,,,,,,4.147818875,,,,,,,,,1.782021111,1.845215578,,,,2.361752086,,,,,,,,,
ACH-000493,,,,,2.473132808,4.178085074,,,,,,,,,,,,,,,,3.94813721,,,,,,,,,2.032978193,,,,,,1.403819273,,,,1.752498383,,,,1.179136134,3.103366746,,,3.747175798,,,,,,,,,,,,,,,,,,,,0.991682357,,,,,,,,,,,,,,,,,3.315400745,,,,,,4.093145619,,,,,,,,,,,3.785662411,,,,,,,,,,,,,,,,,,,3.222059513,,,,,,,,,,,,,,,,,,,,,,,,4.961049121,2.933745038,,,1.496327049,,,,,,,,,,,3.971084902,,,,,,-1.973754044,,,,,,,,2.491200855,,,,,2.8354295,,,,
ACH-000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.838834769,,,,,,,,2.137335938,,,,,,2.33552392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.259117006,,,,3.376584163,,,0.246180905,,,,3.324640525,,,,,2.458604268,,,,,,,,4.298302044,,,,,,,,,,,-0.39999567,,,,,,,,,,,,,,,,,,,,,,,1.77515485,,,,,,,,,,,,,,,,,-0.179487791,,,,,,,,3.415860621,,,,,,,,,
ACH-000078,,,,,,4.230701195,0.09305496,,,,,,,,2.009993741,,,,,,,3.815564825,,,,,0.143244009,,,3.154962869,,,,,,0.012726913,-0.727042423,,,,,,,,,3.948676105,,,3.575653762,,,,,,,2.642432877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.623114985,,,,,,4.177211887,,,,3.75907802,,,,,,,,,,3.896078834,,,,,,,,,,4.294845678,,3.034661715,,,,,,,,,,,,,,3.214050558,,,,,,,,,,,,,,,2.607003998,,,,,,,,,,,,,,,,,,,,-3.03663764,,,,,,,,3.9235613,,,,,2.974730817,,,-3.999540094,
ACH-000121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.906170354,,,,,,,,,,,,3.239559194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.055079128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.571593846,,,,,,,,,
ACH-000636,2.080364158,,,,,3.85224945,-2.245145656,,,,,,,,,1.326268931,,,,,,,,,,,0.489293359,0.569575516,,2.028362523,-0.039341051,,,,,,-1.201627437,,,,,1.670267833,,,,1.554534767,,4.241910668,2.432710573,,,-0.705630513,,,,1.584475126,,,,,,,,,,1.618214859,,,,,,1.595489693,,,,,,,,,,2.689074602,,,,3.178815125,,,,3.269020691,,3.395997235,,,,1.855956528,,,,,,,0.453966352,,,,,,,,0.079559736,1.404298143,,,,2.860521264,,3.436693874,,2.764581416,,,,4.161717001,,,,,,,,,1.178044131,2.678305004,,3.995746028,3.0541796,,,,,,,,,2.563874718,,,,2.594695826,,,,,,,,,,,3.760418486,,,,,,-4.361727031,,,0.326818394,,,,,,,,,,1.792505794,,,,
ACH-000221,4.150173719,,,2.102646403,,4.282339887,1.035178847,,,,,,,,,,,,,,,2.65703296,,,,,,,,,1.988353884,,,,,,0.561271455,,,,,,,,,3.129473557,,,3.103102938,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.429647524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.122233172,,,,,,2.585850416,,,,,,,,,,3.156412291,1.621805837,,,,,,,,,,,,,4.295511988,,,,2.071104271,,,,,,,,,,,,,,,,,-2.11157729,,,,,,,,2.784237017,,,,,,,,,
ACH-000748,,,,,,2.80518647,,,,,,,,,,,,,,,,,,,3.222123994,,2.492797104,2.353556961,,3.459232954,1.6254178,,,,,,,,,,,,,,,3.010617937,,,2.531243269,,,1.503094054,,,,,1.63466114,,,,,,1.97084703,,,,,,,,,,,,,,,,,,,2.76437888,,,,2.608153329,3.838940252,,,,,3.690904627,,,,,,,,,,,4.199304203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.636730211,,,2.851510257,,,,,,,,,4.641728317,2.128866747,,,2.382421614,,,,,,,,,,,,,,,,,-1.991417921,,,,,,,,,1.868938786,,,,3.306642755,,,,
ACH-000563,,,,,,,1.612181515,,,,,,,,,,,,,,,,,,,,0.271135471,1.477756378,,2.27881294,2.107517937,,,,,,1.781415011,,,,,,,,,,,,3.394126326,,,,,,,,0.655445626,,,,,,0.764253616,,,,,,,,,,,,,,,,,,,,,2.620121302,,2.403317239,,,,,,4.216384862,,,,2.876616421,,,,,,,3.644296767,,,,,1.775541949,,,,,,,,,,,,,,,,,,,,,,,,,,2.251971621,,,,,,,,,,,,4.754940654,,,,1.755619305,,,,,,,,,,,,,,,,,-2.427900258,,,,,,,,,,,,,,,,,
ACH-000694,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666213255,,3.350745276,2.056235233,,,,,,,,,,,,,,1.208234834,,,,3.78055029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.076060983,,,,,,,,,,,,,,,,,,,,4.302769814,,,,,,,,,,,,,,,,,,2.275211011,,,,,,,,,,,,4.206336133,,,,2.704414097,,,,,,,,,,,,,,,,,-0.865537626,,,,,,,,,,,,,,,,,
ACH-000644,,,,,,,1.874347338,,,,,,,,,,,,,,,,,,,,,,,3.994374044,3.218515198,,,,,,,,,,,,,,,3.104927738,,,,,,,,-2.079840901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.181388827,,,,,,,,,,,,,,,,1.04417467,,,,,,,,,,,,,,,,,,,,,,,,,,2.912506818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.333646617,,,,
ACH-000625,,,,,,,1.410725054,,,,,,,,,,,,,,,3.745404613,,,,,,,,,,,,,,,1.37074694,,,,1.512737056,,,,,,,,3.104460849,,,,,,,4.277968453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.914095464,,,,,,,,,,,,,,4.135797981,,,,,,,,,-1.113776094,,,,,2.59646777,,2.198155871,,,,,,,,,,,,4.754158319,,,,,-0.866390875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.702679736,,,,
ACH-000551,,,,,,,0.059733276,,,,3.874779804,,,,,,,,,,,,,,,,1.426255191,,,3.235361075,1.773226149,,,,,,,,,,1.666828021,,,,,3.602524872,,,,,,,,,,,,,,,,,,,,,,,,,,2.623044063,,,,,,,,,,,,,,4.591541791,,,,3.110417963,,4.031258762,,,,3.074822426,,,,,,,,,,,,,,,,,,,,4.156092097,,,,,,,,,,,,,,,,,,,,,,,,,,,2.083383605,,,,2.59234138,,,2.589059765,,,,,,,,,,,,,,,,,-0.76485978,,,,,,,,2.603616169,,,,,,1.193936356,,,0.651329076
ACH-000702,,,,,,,-0.32106363,,,,,,,,,,,,,,,,,,,4.4675314,1.545526754,,,,2.583550363,,,,,,,,,,1.634367585,,,,,3.433923378,,,,,,,,,,,,,,,,,,,,,,,,,,2.548773411,,,,,,,,,,,,,,,,,,,,4.120654788,,,,,,,,,,,,,,,3.026750335,2.577139589,,,-0.275518588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.021548578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000950,,,,,,,2.460263925,,,,,,,,,,,,,,,,,,,,0.823587124,,,,0.699820264,,,,,,2.164736459,,,,,,,,,,,,2.275342928,,,,,,,,0.586920664,,,,,,1.921984785,,,,,,,,,,,,,,2.579680081,,,,,,,,,,,,,,,,,,,,,,,,,,4.293168169,,3.29916866,,,1.196110756,,,,2.311781717,,,,4.158561769,,,,,,,,,,,,,,,,3.06850103,,1.743937991,,,,,,,,,,,,3.97730445,,,,2.895784336,,,,,,,,,,2.954127361,,,,,,,-2.496570008,,,,,,,,,,,,,,,,,
ACH-000188,,,,2.672505441,,4.199721864,1.057803352,,,,,,,,,,,,,,,3.38132518,,,1.527965641,,,,,3.590084323,1.958816577,,,,,,,,,,,,,,,4.396750186,,4.299724824,,,,,,,,2.912264295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.536664636,,,,2.129064867,,,,,,,,,,,,,,,,,,,,3.590322809,,3.82429471,,,,3.022838685,,,,,,,,,,,1.968250822,,,,,,,,,,,,,,2.975400166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.359340426,,,,2.055230863
ACH-000002,,,,,,4.115375802,-0.556897816,,,,,,,,,,,,,,,2.1580217,,,,,1.124067892,1.367527718,,2.246714225,3.086454333,-6.671938464,,,,,1.257721539,,,,,,1.488114566,,,3.557144285,,3.676381826,2.817375058,,,,,,,3.337466368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.328041382,,,,,,,,,,,,,,,,,3.639921558,,,,,,,,0.545986686,,,,,4.063642357,,3.897445998,,,,,,,,,,,,,,1.62196342,,2.975990662,,,,,,,,,,,,3.527726382,,,,3.225032731,0.128325041,,,,,,,,,,,,,,,,-3.121457158,,,,,,,,2.830797657,,,,,,,,,
ACH-000161,,,,3.124872195,,4.229475766,0.721187544,,,,,,,,,,,,,,,3.07335357,,,,,,,,3.085475543,2.540512551,,,,,,3.901459758,,,,,,,,,3.844964035,,,,,,,,,,2.400439934,,,,,,,,,,,,,,,,,1.877812555,,,,,,,,,,,,,3.228416197,,,,,,3.457265016,,,,3.162181444,,,,,,,3.781817065,,,,2.558453362,,,1.924991028,,,,,,3.923435839,,,,,,,,,,,,,,,,2.403337316,,,,,,,,,,,,,,4.987497878,3.286036641,,,2.389174147,,,,,,,,,,,,,,,,,-1.005353013,,,,,,,,2.497685266,,,,,2.592469665,,,,
ACH-000998,4.211075994,,,,,4.312551141,2.085924422,,,,,,,,,,,,,,,,,,,,,,,,3.194228367,,,,,,,,,,3.362291599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.179447551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.105846705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.168932929,,,
ACH-000433,,,,,,,1.473592209,,,,,,,,,,,,,,,,,,,,,,,,3.2346573,,,,,,,,,,,,,,0.820486842,,,,,,,,,,,,0.941415138,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04813062,,4.701271014,,,,,,4.130189984,,,,3.924090099,,,,,,,,2.486056249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.267208918,,,,2.730386553,,,,,,,,-2.458999406,,,,,,,,,,,,,,,,,,,,1.591697072,,,,,3.237562693,,,-4.745532998,
ACH-000270,,,,,,,1.994775061,,,,,,,,,,,,,,,,,,,,,1.927600818,,2.286547446,,,,,,,2.221648531,,,,,,,,,,,,2.181029734,,,,,,,3.454359156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.811214788,,,,,,,,,,3.812813981,,,,,,,,,,,,,,2.645230257,,2.940840009,,,,,,,,,,,,,3.162302123,,,,,,,,,,,,,,,,,,,,,,,1.476924127,,,,,,,,,,3.154873642,,,,
ACH-000326,,,,,2.47059873,,-0.016511168,,-4.004030299,,3.793265862,,,,,,,,,,,3.954006891,,,,,1.995870874,,,,2.390436297,,,,,,2.42653954,,,,,,0.549360051,,,2.848519907,,,,,,,,,,1.251318706,-0.231064299,,,,,0.37817482,,,,,,,,,,,,,,,,,,,,,,,-2.201296978,4.016482418,,,,2.669280826,,3.849789028,,,,3.419802713,,,,,,-4.367413104,0.397238683,,,,,,,,,,,,,3.782867422,,,,,,,,,,,,-7.530799042,,,,,,,,,,-0.438791566,,,,,,,,,2.173478467,,,,-1.301432754,,,,-5.051837296,,,,,,,,,,3.108001439,,-2.100345646,,,,,,,,1.818556613,,,,,,,,-7.022074217,0.036701345
ACH-000922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.499239611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.455463669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.046003329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.239460589,
ACH-000401,,,,3.244673065,,3.76874159,,,,,,,,,0.473129605,,,,,,,,,,,,,,,,1.973153467,,,,,-0.686785418,1.221892929,,,,,,,,,5.259978279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.975621315,,,,,,,,,,,,,,3.63503311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.294293038,,,,,,,,,,,,,,,,,,,,2.679298786,,,,,,,,,,,,,,,,,,,,-2.561867412,,,,,,,,3.451515719,,,,,,,,,
ACH-000322,,,,,,4.181607771,,,,,,,,,,,,,,,,,,,,,-0.321487155,,,,-1.657359149,-4.999549859,,,,,,,,,,,,,,4.679210081,,,3.833948281,,,,,,,,,,,,,,,,,,,,,,,2.650795898,,,,,,,,,,,,,,2.305920789,,,,,,,,,,,,,,,,,,,,,,-0.028139638,,,-0.760341903,2.675861269,,,,,,,,,,,,,,,,,,,,,,,,,2.313424062,,,,,,,,,3.781981495,,,,2.022200806,,,,,,,,,-2.325859223,,,,,,,,,,,,2.822475701,,,,,,,,,,,,,
ACH-000399,,,,,,3.724032114,0.323720459,,,,,,,,2.918039037,,,,,,,,,,,,,,,3.997065551,,,,,,,,,,,0.901603194,,,,,4.491397624,,3.557540789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.963068636,,,,3.913675634,,,,,,,,,,,,,,,,,,,,4.294409489,,,,,,,,2.72659042,,,,,,,,,1.935041187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.642862247,,,,,,,,2.622468557,,,,,2.972024087,,,,
ACH-000114,,,,,,4.28584126,2.677154626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.532269929,,,,,,,,,,,0.314565578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.279928369,,,,,,,3.878748992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.228728436,,,,,,,,,,,,,,,,,-0.969065353,,,,,,,,,,,,,,,,,
ACH-000570,,,,,,4.137047711,1.798537317,,,,,,,,,,,,,,,,,,,,,2.178352831,,,1.666361992,,,,,-0.70101374,,,,,,,,,,,,,2.918845851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.138020598,,,,,,,,,,,4.300527972,3.42707758,,,,3.222882517,,,,,,,,,,,,,,3.342280845,,,,,,,,,,,,,,,,,,,,,,,,3.316982801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.939536141,,,,,,,,
ACH-000869,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.075391273,,,2.802416312,,,,,,2.19539582,,,,,,,,,,,,2.850899198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.805946788,,3.48634942,,,,,,,,,,,,,,,,,2.835100028,,,,,,,,,,,,,,,,,,,3.353747388,,,,,,,,,,,,2.368974174,,,,,,,,,,,,,,,,2.895100711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
